url,title,rating,boxOffice,criticsScore,audienceScore,Action,Adventure,Animation,Anime,Biography,Comedy,Crime,Documentary,Drama,Fantasy,LGBTQ+,History,Holiday,Horror,Kids & Family,Music,Musical,Mystery & Thriller,Romance,Sci-Fi,Sports,Stand-Up,War,Western,Entertainment,Faith & Spirituality,Game Show,Health & Wellness,House & Garden,Nature,News,Reality,Short,Soap,Special Interest,Talk Show,Travel,Variety
https://www.rottentomatoes.com/m/karate_kid_legends,Karate Kid: Legends,PG-13,52400000,0.82,0.97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/fifty_shades_of_grey,Fifty Shades of Grey,R,166100000,0.54,0.46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/a_team,The A-Team,PG-13,77200000,0.03,0.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/anyone_but_you_2023,Anyone But You,R,88100000,0.51,0.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/get_out,Get Out,R,176000000,0.89,0.78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/hocus_pocus_2,Hocus Pocus 2,PG,0,0.73,0.93,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/it_chapter_two,It: Chapter Two,R,211600000,0.64,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/wicked_2024,Wicked,PG,473200000,0.57,0.94,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/downton_abbey_the_grand_finale,Downton Abbey: The Grand Finale,PG,44800000,0.93,0.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_maze_runner,The Maze Runner,PG-13,81300000,0.47,0.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/let_the_right_one_in,Let the Right One In,R,2100000,0.29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/relay,Relay,R,0,0.71,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_cabin_in_the_woods,The Cabin in the Woods,R,42000000,0.68,0.85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/mickey_17,Mickey 17,R,46000000,0.88,0.84,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/dangerous_animals,Dangerous Animals,R,2700000,0.78,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_witch_2016,The Witch,R,25100000,0.78,0.57,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/1074316-scream,Scream,R,103700000,0.67,0.61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/maintenance_required,Maintenance Required,PG-13,0,0.33,0.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/babygirl_2024,Babygirl,R,0,0.93,0.79,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/tron,Tron,PG,0,0.87,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_menu,The Menu,R,38500000,0.89,0.78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/coraline,Coraline,PG,94200000,0.06,0.34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/it_follows,It Follows,R,14700000,0.75,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/28_days_later,28 Days Later,R,45100000,0.24,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_unholy_trinity,The Unholy Trinity,R,996300,0.97,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_phoenician_scheme,The Phoenician Scheme,PG-13,19500000,0.88,0.93,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/elio,Elio,PG,73000000,0.95,0.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_amateur_2025,The Amateur,PG-13,40800000,0.83,0.95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/after_2019,After,PG-13,12100000,0.54,0.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/marvels_the_avengers,Marvel's the Avengers,PG-13,0,0.79,0.45,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_gorge,The Gorge,PG-13,0,0.75,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_order_2024,The Order,R,1900000,0.75,0.91,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/a_complete_unknown,A Complete Unknown,R,75000000,0.84,0.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/godzilla_minus_one,Godzilla Minus One,PG-13,56900000,0.99,0.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/xx,XX,R,30100,0.21,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_man_in_my_basement,The Man in My Basement,R,0,0.94,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/x_2022,X,R,11600000,0.69,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/anora,Anora,R,20500000,0.95,0.82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/splitsville_2025,Splitsville,R,1900000,0.82,0.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/smile_2,Smile 2,R,52600000,0.84,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/hit_man_2023,Hit Man,R,0,0.91,0.79,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_conjuring,The Conjuring,R,137400000,0.56,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_damned_2024_2,The Damned,R,0,0.89,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/megalopolis,Megalopolis,R,7400000,0.92,0.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_godfather,The Godfather,R,134800000,0.79,0.59,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/practical_magic,Practical Magic,PG-13,46800000,0.26,0.26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/original_sin,Original Sin,R,16500000,0.69,0.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_bad_guys_2,The Bad Guys 2,PG,82200000,0.97,0.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/hocus_pocus,Hocus Pocus,PG,1700000,0.2,0.33,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/late_night_with_the_devil,Late Night with the Devil,R,10000000,0.96,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/twilight,Twilight,PG-13,191400000,0.12,0.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/psycho,Psycho,R,0,0.67,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/1021112-texas_chainsaw_massacre,The Texas Chain Saw Massacre,R,0,0.36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/smile_2022,Smile,R,105900000,0.88,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/predator_killer_of_killers,Predator: Killer of Killers,R,0,0.78,0.94,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/captain_america_brave_new_world,Captain America: Brave New World,PG-13,200500000,0.93,0.83,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/speak_no_evil_2024,Speak No Evil,R,36900000,1.0,0.57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/it_ends_with_us,It Ends With Us,PG-13,148300000,0.54,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/beast_of_war,Beast of War,R,0,0.85,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/a_minecraft_movie,A Minecraft Movie,PG,423900000,0.92,0.9,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/sundown_2022,Sundown,R,229500,0.75,0.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/sorry_baby,"Sorry, Baby",R,0,0.97,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_woman_in_the_yard,The Woman in the Yard,PG-13,22400000,0.83,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/small_things_like_these,Small Things Like These,PG-13,1600000,0.97,0.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/midsommar,Midsommar,R,27400000,0.33,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/descent,The Descent,R,26000000,1.0,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/halloween_2018,Halloween,R,159500000,0.41,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/beetlejuice_beetlejuice,Beetlejuice Beetlejuice,PG-13,292100000,0.42,0.81,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/knives_out,Knives Out,PG-13,165400000,0.37,0.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/novocaine_2025,Novocaine,R,19800000,0.57,0.66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_surfer_2024,The Surfer,R,1300000,0.96,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/death_of_a_unicorn,Death of a Unicorn,R,0,0.78,0.94,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/avengers_endgame,Avengers: Endgame,PG-13,858400000,0.9,0.89,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/premonition,Premonition,PG-13,47900000,0.56,0.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/nightmare_on_elm_street,A Nightmare on Elm Street,R,57300000,0.77,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/killers_of_the_flower_moon,Killers of the Flower Moon,R,68000000,0.23,0.64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/tangerine_2015,Tangerine,R,701800,0.49,0.44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/wolf_man_2025,Wolf Man,R,20600000,0.93,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_holdovers,The Holdovers,R,20300000,0.82,0.85,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/poor_things,Poor Things,R,34500000,0.25,0.29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/law_abiding_citizen,Law Abiding Citizen,R,73300000,0.83,0.82,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/bullet_train_2022,Bullet Train,R,103100000,0.87,0.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/doctor_sleep,Doctor Sleep,R,31600000,0.5,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/spirited_away,Spirited Away,PG,10000000,0.96,0.96,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/halloweentown,Halloweentown,TV-PG,0,0.5,0.38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/kingdom_of_heaven,Kingdom of Heaven,R,47400000,0.85,0.85,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/the_invisible_man_2020,The Invisible Man,R,64300000,0.48,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/clown_in_a_cornfield,Clown in a Cornfield,R,7300000,0.65,0.71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rottentomatoes.com/m/drag_me_to_hell,Drag Me to Hell,PG-13,42100000,0.12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
